,blues,greens,reds,nirs,swir1s,swir2s,thermals,qa,dates
2686,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-03-24
2687,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-03-25
2688,389,551,353,3555,1370,566,1495,72,2016-03-31
2689,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-04-01
2690,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-04-02
2691,6638,6524,6599,7030,4417,3648,-1785,992,2016-04-08
2692,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-04-10
2693,204,311,194,2927,1165,435,2235,66,2016-04-16
2694,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-04-17
2695,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-04-18
2696,253,441,214,3558,1291,522,1885,322,2016-04-24
2697,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-04-25
2698,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-04-26
2699,216,458,300,3147,1237,467,2135,66,2016-05-02
2700,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-05-03
2701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-05-04
2702,214,456,264,3298,1216,481,2135,322,2016-05-10
2703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-05-11
2704,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-05-12
2705,240,484,298,3355,1355,499,2785,66,2016-05-18
2706,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-05-19
2707,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-05-20
2708,232,508,300,3608,1254,525,2535,322,2016-05-26
2709,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-05-27
2710,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-05-28
2711,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-06-04
2712,204,457,283,3737,1292,542,2925,322,2016-06-11
2713,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-06-13
2714,349,511,408,3185,1315,595,2385,66,2016-06-19
2715,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-06-20
2716,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-06-21
2717,209,407,214,3607,1363,531,3375,322,2016-06-27
2718,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-06-28
2719,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-06-29
2720,295,461,383,3379,1333,499,2435,66,2016-07-05
2721,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-07-06
2722,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-07-07
2723,192,375,222,3505,1310,505,3245,322,2016-07-13
2724,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-07-14
2725,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-07-15
2726,219,374,313,3238,1314,487,2435,66,2016-07-21
2727,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-07-22
2728,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-07-23
2729,167,381,245,3403,1219,490,3125,322,2016-07-29
2730,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-07-30
2731,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-07-31
2732,290,517,402,3076,1321,541,2185,66,2016-08-06
2733,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-08-07
2734,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-08-08
2735,206,393,238,3097,1267,537,3035,322,2016-08-14
2736,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-08-15
2737,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-08-16
2738,579,685,581,2728,1283,545,2075,66,2016-08-22
2739,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-08-23
2740,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-08-24
2741,152,302,152,2833,1151,463,2825,322,2016-08-30
2742,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-08-31
2743,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-09-01
2744,295,473,403,2621,1124,418,3125,66,2016-09-07
2745,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-09-08
2746,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-09-09
2747,192,332,197,2575,1104,475,2635,322,2016-09-15
2748,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-09-16
2749,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-09-17
2750,246,396,304,2405,1018,449,2285,66,2016-09-23
2751,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-09-24
2752,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-09-25
2753,177,292,174,2267,998,414,2515,322,2016-10-01
2754,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-10-02
2755,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-10-03
2756,258,417,261,2113,1020,399,2975,66,2016-10-09
2757,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-10-10
2758,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-10-11
2759,204,353,222,2584,1010,459,1915,322,2016-10-17
2760,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-10-18
2761,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-10-19
2762,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-10-25
2763,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-10-26
2764,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-10-27
2765,119,210,116,1842,699,265,1865,322,2016-11-02
2766,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-11-03
2767,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-11-04
2768,4159,4164,4140,4793,2886,2513,-3095,224,2016-11-10
2769,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-11-11
2770,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-11-12
2771,71,165,95,1590,571,221,1745,322,2016-11-18
2772,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-11-19
2773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-11-20
2774,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-11-27
2775,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-11-28
2776,374,484,368,1933,862,495,995,328,2016-12-04
2777,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-12-05
2778,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-12-06
2779,350,348,365,1770,831,392,645,66,2016-12-12
2780,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-12-13
2781,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-12-14
2782,138,200,106,1317,552,224,1065,322,2016-12-20
2783,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-12-21
2784,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-12-22
2785,168,282,129,1601,498,216,1045,66,2016-12-28
2786,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-12-29
2787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2016-12-30
2788,100,163,90,1277,488,198,895,322,2017-01-05
2789,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-01-06
2790,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-01-07
2791,1558,1912,1859,4272,3664,2990,645,160,2017-01-13
2792,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-01-14
2793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-01-15
2794,1669,1654,1616,2961,1700,1296,135,480,2017-01-21
2795,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-01-22
2796,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-01-23
2797,426,504,452,2147,1017,522,695,66,2017-01-29
2798,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-01-30
2799,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-01-31
2800,7072,6896,6884,6864,3339,2983,-2645,992,2017-02-06
2801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-02-08
2802,176,275,100,1589,646,269,1385,66,2017-02-14
2803,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-02-15
2804,51,186,92,2098,745,292,1165,328,2017-02-22
2805,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-02-23
2806,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-02-24
2807,189,328,127,2296,817,287,1435,66,2017-03-02
2808,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-03-03
2809,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-03-04
2810,2599,2728,2666,4159,2770,2378,-1065,992,2017-03-10
2811,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-03-11
2812,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-03-12
2813,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-03-18
2814,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-03-19
2815,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-03-20
2816,1082,1498,1364,3987,2133,1341,495,416,2017-03-26
2817,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-03-27
2818,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-03-28
2819,252,382,206,2806,1074,403,1865,66,2017-04-03
2820,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-04-04
2821,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-04-05
2822,7200,7361,7447,7717,3287,1633,-525,992,2017-04-11
2823,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-04-12
2824,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-04-13
2825,217,398,274,2929,1188,436,1765,66,2017-04-19
2826,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-04-20
2827,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-04-21
2828,161,339,195,3073,1137,444,1985,322,2017-04-27
2829,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-04-28
2830,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-04-29
2831,331,363,250,1663,619,263,1495,96,2017-05-05
2832,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-05-06
2833,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-05-07
2834,188,408,245,3327,1196,487,2125,322,2017-05-13
2835,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-05-14
2836,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-05-15
2837,259,457,303,3232,1278,469,2885,66,2017-05-21
2838,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-05-22
2839,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-05-23
2840,4538,4646,4823,5634,4208,3393,145,480,2017-05-29
2841,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-05-30
2842,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-05-31
2843,257,515,345,3462,1295,512,2385,66,2017-06-06
2844,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-06-07
2845,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-06-08
2846,190,428,211,3578,1363,547,2865,322,2017-06-14
2847,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-06-15
2848,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-06-16
2849,297,535,353,3283,1271,413,3355,66,2017-06-22
2850,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-06-23
2851,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-06-24
2852,211,418,224,3540,1288,510,2665,322,2017-06-30
2853,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-07-01
2854,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-07-02
2855,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-07-08
2856,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-07-09
2857,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-07-10
2858,172,361,177,3419,1312,501,3625,322,2017-07-16
2859,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-07-17
2860,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-07-18
2861,294,438,317,3195,1256,469,2735,66,2017-07-24
2862,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-07-25
2863,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-07-26
2864,233,402,263,3160,1235,469,3235,322,2017-08-01
2865,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-08-02
2866,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-08-03
2867,2456,2636,2858,3829,3901,3064,1545,224,2017-08-09
2868,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-08-10
2869,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-08-11
2870,275,475,365,2990,1153,473,2725,322,2017-08-17
2871,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-08-18
2872,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-08-19
2873,293,437,271,2746,983,211,2885,66,2017-08-25
2874,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-08-26
2875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-08-27
2876,285,467,346,2740,1097,449,3945,322,2017-09-02
2877,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-09-03
2878,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-09-04
2879,300,411,307,2517,1046,428,2735,66,2017-09-10
2880,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-09-11
2881,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-09-12
2882,199,331,168,2812,1010,404,2425,322,2017-09-18
2883,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-09-19
2884,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-09-20
2885,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-09-26
2886,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-09-27
2887,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-09-28
2888,171,306,183,2417,928,407,2655,322,2017-10-04
2889,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-10-05
2890,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-10-06
2891,365,466,416,2286,890,337,2185,66,2017-10-12
2892,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-10-13
2893,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-10-14
2894,1055,1040,980,2122,1133,854,605,352,2017-10-20
2895,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-10-21
2896,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-10-22
2897,300,359,256,1995,840,354,2075,66,2017-10-28
2898,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-10-29
2899,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-10-30
2900,420,494,436,2119,1192,703,1295,352,2017-11-05
2901,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-11-06
2902,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-11-07
2903,4205,4681,5087,5762,5944,4756,815,224,2017-11-13
2904,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-11-14
2905,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-11-15
2906,3164,3120,3024,4030,2507,2128,-1065,992,2017-11-21
2907,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-11-22
2908,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-11-23
2909,186,243,142,1591,689,238,1545,66,2017-11-29
2910,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-11-30
2911,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-12-01
2912,297,483,317,1891,545,265,1625,322,2017-12-07
2913,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-12-08
2914,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-12-09
2915,2697,2859,2800,3734,2255,1844,-1465,224,2017-12-15
2916,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-12-16
2917,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-12-17
2918,1541,1529,1471,2818,1656,1281,-75,992,2017-12-23
2919,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-12-24
2920,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017-12-25
2921,3928,4072,4188,4702,2762,2381,-2235,224,2017-12-31
